Count,,Year,JD,HR MIN,,RAD,NETRAD,PPFD_in,TA,RH,WS,WD,P,kPa,,Vol W C ,Soil T,G,,Sonic T,USTAR,,FC,SC,NEE,CO2,,  H,  LE
15379,,2018,321,830,,25.2,-11.67,46.5,3.78,72.9,1.44,259.7,0,101.9,,0.082,8.08,-7.63,,4.65,0.244,,0.436,-0.106,0.542,424.07,,-6.534,4.302
15380,,2018,321,900,,124.6,20.64,195.5,4.11,72.1,1.56,248.2,0,101.9,,0.082,8.12,-7.54,,5.04,0.331,,0.177,0.395,-0.217,423.7,,18.273,15.42
15381,,2018,321,930,,200.7,62.39,361.4,4.74,69.3,1.62,193.4,0,102,,0.082,8.16,-7.38,,5.73,0.432,,-0.269,0.285,-0.554,424.02,,77.133,21.288
15382,,2018,321,1000,,270,118.8,504.3,5.67,64.1,1.91,206.5,0,102,,0.082,8.22,-7.07,,6.51,0.542,,0.011,1.262,-1.251,422.65,,101.559,65.79
15383,,2018,321,1030,,334,170.8,633.6,6.26,59.6,2.83,310.8,0,102,,0.082,8.3,-6.52,,7.08,0.596,,-3.643,1.345,-4.987,420.54,,111.626,25.825
15384,,2018,321,1100,,393.8,224.8,757,7.18,54.7,2.11,246.9,0,102,,0.082,8.39,-5.74,,7.96,0.707,,0.44,1.966,-1.526,417.53,,196.883,111.563
15385,,2018,321,1130,,438.1,261,850,7.43,50.7,3.23,267.1,0,102,,0.082,8.48,-4.72,,8.08,0.752,,-3.204,0.51,-3.713,416.76,,194.045,98.139
15386,,2018,321,1200,,395.2,248.6,769,7.66,49.6,3.46,268.5,0,102,,0.081,8.56,-3.59,,8.24,0.744,,-1.815,-0.372,-1.443,417.93,,168.339,104.636
15387,,2018,321,1230,,231.2,152.6,464.4,7.74,48.8,3.27,299.2,0,102,,0.081,8.65,-2.84,,8.18,0.724,,1.605,1.077,0.529,415.64,,79.434,50.128
15388,,2018,321,1300,,207.9,134.4,421,7.5,48.3,3.24,299.2,0,102,,0.081,8.74,-2.42,,8.12,0.766,,-3.074,0.559,-3.632,414.03,,75.918,74.528
15389,,2018,321,1330,,172.4,118.7,341.6,7.36,48.7,3.41,309.8,0,102,,0.081,8.82,-2.19,,7.96,0.825,,-1.727,-0.075,-1.652,413.99,,85.365,107.625
15390,,2018,321,1400,,216.6,148.4,426,7.43,48.8,2.89,267.6,0,102,,0.081,8.91,-1.99,,8.02,0.757,,-1.84,0.11,-1.949,413.85,,107.396,92.366
15391,,2018,321,1430,,262.6,175.1,506.6,7.53,47.7,3.28,352.2,0,102,,0.08,8.97,-1.79,,8.21,0.752,,-1.602,0.011,-1.613,413.98,,120.913,68.427
15392,,2018,321,1500,,216.5,118.1,445.1,7.67,47.5,2.98,297.2,0,101.9,,0.08,9.02,-1.73,,8.09,0.657,,-1.115,-0.076,-1.04,414.35,,56.846,56.772
15393,,2018,321,1530,,182.9,71.9,380.8,7.49,47.6,3.1,341.6,0,101.9,,0.08,9.06,-1.81,,8.26,0.736,,-1.036,-0.113,-0.923,414.34,,65.927,60.233
15394,,2018,321,1600,,242.8,115.5,439.6,7.88,46.7,3.06,2.8,0,101.9,,0.08,9.09,-2.05,,8.47,0.81,,-0.951,0.34,-1.291,414.15,,71.426,60.06
15395,,2018,321,1630,,88.9,37.1,178.8,7.68,48.2,2.88,274.1,0,102,,0.08,9.09,-2.37,,8.16,0.652,,0.428,-0.27,0.698,414.46,,17.153,57.828
15396,,2018,321,1700,,54.4,-4.22,108.3,7.2,50.3,2.81,247.5,0,102,,0.08,9.08,-2.73,,7.84,0.61,,1.826,-0.115,1.941,414.01,,-6.937,38.379
15397,,2018,321,1730,,27.2,-50.43,55.3,6.8,51.2,2.37,281.9,0,102,,0.079,9.05,-3.22,,7.46,0.46,,0.898,-0.117,1.015,413.68,,-35.584,23.644
15398,,2018,321,1800,,3.7,-65.13,8.6,6.17,54.6,1.55,271.1,0,102.1,,0.079,9.01,-3.9,,6.82,0.308,,0.794,-0.675,1.468,414.25,,-36.639,16.431
15399,,2018,321,1830,,0,-60.43,0.1,5.41,58.9,1.2,273.7,0,102.1,,0.079,8.96,-4.66,,6.34,0.202,,0.82,-0.782,1.602,414.86,,-26.719,7.629
15400,,2018,321,1900,,0,-47.2,0,5.06,60.7,1.12,231.6,0,102.2,,0.079,8.92,-5.4,,6.02,0.149,,-0.028,-0.281,,414.96,,-10.788,1.229
15401,,2018,321,1930,,0,-37.17,0,4.93,61.4,1.21,234.9,0,102.2,,0.079,8.87,-6.02,,5.91,0.111,,0.181,-0.222,,415.27,,-8.323,1.547
15402,,2018,321,2000,,0,-40.01,0,4.52,64.2,1.48,227.5,0,102.2,,0.079,8.81,-6.55,,5.36,0.141,,0.615,-1.184,,417.28,,-13.482,2.761
15403,,2018,321,2030,,0,-57.18,0,3.94,67.2,1.33,209.9,0,102.2,,0.078,8.76,-7.04,,4.74,0.147,,0.796,-1.47,,419.65,,-14.093,2.026
15404,,2018,321,2100,,0,-55.45,0,3.24,71.9,1.23,228.5,0,102.2,,0.078,8.69,-7.55,,4.22,0.144,,0.093,-1.909,,422.79,,-15.504,0.522
15405,,2018,321,2130,,0,-55.28,0,2.89,73,1.46,250.4,0,102.3,,0.078,8.63,-8.08,,3.72,0.162,,-0.089,-1.376,,425.3,,-13.816,-0.021
15406,,2018,321,2200,,0,-54.41,0,2.34,75.7,1.26,258.8,0,102.3,,0.078,8.57,-8.58,,3.3,0.129,,-0.262,-1.767,,428.33,,-10.474,-0.443
15407,,2018,321,2230,,0,-52.46,0,2.08,77.6,1.19,249.4,0,102.3,,0.078,8.5,-9.04,,3.29,0.111,,0.112,-1.23,,430.63,,-8.789,0.217
15408,,2018,321,2300,,0,-52.57,0,2.26,76.7,1.46,248.3,0,102.3,,0.078,8.45,-9.45,,3.46,0.148,,-0.466,-0.819,,432.7,,-19.193,-1.007
15409,,2018,321,2330,,0,-52.49,0,2.11,77.4,1.32,264.4,0,102.3,,0.078,8.39,-9.8,,3.24,0.132,,-0.027,-1.272,,435.26,,-15.605,-0.38
15410,,2018,321,2400,,0,-52.55,0,1.96,78,1.36,229.4,0,102.4,,0.077,8.33,-10.11,,2.92,0.139,,0.218,-0.768,,436.72,,-12.774,0.085
15411,,2018,322,30,,0,-53.1,0,1.71,78.9,1.54,240.7,0,102.4,,0.077,8.28,-10.35,,2.81,0.186,,1.097,-0.24,,436.84,,-22.438,-0.169
15412,,2018,322,100,,0,-52.81,0,1.75,78.3,1.53,246.4,0,102.3,,0.077,8.23,-10.56,,2.85,0.165,,0.435,-0.244,,437.45,,-17.962,-0.22
15413,,2018,322,130,,0,-52.5,0,1.72,78.3,1.45,239.5,0,102.4,,0.077,8.18,-10.73,,2.68,0.143,,0.535,-0.254,,437.96,,-15.653,0.487
15414,,2018,322,200,,0,-50.72,0,1.39,80.3,1.41,247.2,0,102.4,,0.077,8.14,-10.87,,2.37,0.161,,-0.596,-1.149,,439.94,,-13.134,-0.798
15415,,2018,322,230,,-0.1,-42.44,0,1.26,81.5,1.31,234,0,102.4,,0.077,8.1,-10.96,,2.29,0.134,,0.109,-0.875,,441.65,,-12.015,0.116
15416,,2018,322,300,,-0.1,-40.65,0,1.26,81.6,1.11,275.6,0,102.4,,0.077,8.06,-11.03,,2.35,0.075,,-0.151,-0.332,,442.38,,-7.132,0.091
15417,,2018,322,330,,-0.1,-45.12,0,0.82,84.1,0.91,276.9,0,102.4,,0.077,8.02,-11.09,,1.87,0.053,,-0.217,-1.524,,445,,-4.651,0.078
15418,,2018,322,400,,-0.2,-44.78,-0.1,0.19,88.1,0.63,278.4,0,102.4,,0.077,7.98,-11.16,,1.54,0.06,,-0.224,-1.765,,447.83,,-3.519,0.628
15419,,2018,322,430,,-0.2,-46.58,-0.1,0.03,90.2,0.64,241.7,0,102.4,,0.077,7.94,-11.25,,1.67,0.018,,0.048,-0.928,,449.58,,-0.978,0.339
15420,,2018,322,500,,-0.2,-46.65,-0.1,0.21,89.8,0.86,247.2,0,102.4,,0.077,7.9,-11.35,,1.8,0.03,,-0.025,-0.446,,450.86,,-1.192,0.203
15421,,2018,322,530,,-0.3,-46.7,-0.1,0.18,89.8,0.61,239.5,0,102.5,,0.076,7.86,-11.46,,1.68,0.019,,-0.091,-0.445,,451.78,,-1.19,0.833
15422,,2018,322,600,,-0.3,-46.57,-0.1,-0.15,91.3,0.48,267.1,0,102.5,,0.076,7.82,-11.58,,1.71,0.027,,-0.006,-0.812,,453,,1.312,0.848
15423,,2018,322,630,,-0.3,-45.54,-0.1,-0.04,91.7,0.7,272.8,0,102.5,,0.076,7.79,-11.69,,1.8,0.016,,0.161,-0.237,,453.7,,-0.482,1.72
15424,,2018,322,700,,-0.3,-47.15,-0.1,-0.34,92.6,0.78,301.1,0,102.5,,0.076,7.75,-11.79,,1.92,0.047,,0.242,-1.49,,456.45,,-3.548,0.38
15425,,2018,322,730,,-0.2,-41.88,0,-0.35,92.6,0.82,332.4,0,102.5,,0.076,7.72,-11.88,,1.73,0.09,,0.541,0.014,,456.39,,-13.579,3.568
15426,,2018,322,800,,6.8,-32.47,10.1,-1.06,94.7,0.36,36.5,0,102.5,,0.076,7.69,-11.94,,0.89,0.048,,0.096,-0.071,,455.36,,-4.167,-1.45
15427,,2018,322,830,,52,-1.96,76.6,-0.9,96,0.77,306.8,0,102.6,,0.076,7.68,-11.92,,1.55,0.087,,-1.997,1.18,,453.07,,-6.131,8.201
15428,,2018,322,900,,101.8,26.39,177.6,0.01,91.8,0.54,89.1,0,102.6,,0.076,7.7,-11.79,,1.48,0.062,,-0.346,0.544,,453.39,,0.396,-7.241
15429,,2018,322,930,,138.2,82.1,249,0.87,89.4,0.81,62.1,0,102.6,,0.076,7.73,-11.41,,2.28,0.139,,5.715,2.536,,449.28,,-3.253,0.761
15430,,2018,322,1000,,136.5,96,264.2,2.01,84.1,0.96,51.7,0,102.6,,0.076,7.78,-10.73,,3.05,0.271,,13.802,1.368,12.435,448.14,,5.295,114.137
15431,,2018,322,1030,,156,109.4,300.2,2.86,75.6,1.77,89.7,0,102.6,,0.076,7.85,-9.83,,4.06,0.35,,11.582,6.906,4.676,434.33,,8.083,38.054
15432,,2018,322,1100,,198.9,135.5,370.7,3.94,66.4,1.38,105.5,0,102.6,,0.076,7.94,-8.77,,5.08,0.384,,3.45,6.074,-2.625,422.59,,64.098,56.32
15433,,2018,322,1130,,254.9,183.3,479.1,4.9,61.5,1.8,37.3,0,102.6,,0.077,8.05,-7.61,,5.77,0.393,,0.334,3.141,-2.807,417.08,,86.594,49.309
15434,,2018,322,1200,,307.9,219.4,580.9,5.67,56.8,1.31,78.7,0,102.5,,0.076,8.16,-6.42,,6.52,0.347,,-0.003,1.706,-1.709,414.46,,110.187,49.824
15435,,2018,322,1230,,283.7,189.6,563.2,6.31,55.3,1.33,120.1,0,102.5,,0.076,8.28,-5.26,,7.27,0.366,,1.175,1.58,-0.406,411.87,,87.047,58.119
15436,,2018,322,1300,,356.1,238.5,697.6,7.21,50.7,1.62,174.6,0,102.4,,0.076,8.41,-4.17,,7.92,0.324,,-1.673,1.028,-2.701,410.91,,125.757,41.688
15437,,2018,322,1330,,335.6,220.9,659.1,7.82,49.1,1.82,195.1,0,102.4,,0.076,8.52,-3.24,,8.55,0.45,,-1.707,0.598,-2.306,410.46,,156.009,75.887
15438,,2018,322,1400,,312.7,196.2,618,8.35,49.1,1.49,212.1,0,102.3,,0.076,8.64,-2.48,,8.88,0.381,,-1.01,0.283,-1.294,410.6,,84.11,35.856
15439,,2018,322,1430,,276.3,168.1,548.7,8.63,48.5,1.49,164.4,0,102.3,,0.076,8.74,-1.85,,9.29,0.465,,-1.979,0.197,-2.177,410.56,,122.828,53.74
15440,,2018,322,1500,,271.6,162.2,535.3,8.82,47.8,1.99,145.1,0,102.3,,0.076,8.83,-1.38,,9.3,0.443,,-2.199,-0.214,-1.985,411.32,,73.141,13.406
15441,,2018,322,1530,,188.4,98.4,377.2,8.71,50.6,1.43,19.3,0,102.3,,0.076,8.91,-1.12,,9.38,0.396,,-1.224,-0.521,-0.703,412.33,,51.038,30.162
15442,,2018,322,1600,,117.8,54.66,234.9,8.72,53.7,1.18,164.3,0,102.2,,0.075,8.97,-1.07,,9.37,0.297,,-0.275,-0.337,0.062,413.11,,23.082,19.093
15443,,2018,322,1630,,71.1,32.18,137.2,8.55,56.7,1.61,142.2,0,102.2,,0.075,9.01,-1.14,,9.18,0.387,,0.088,-0.71,0.798,414.45,,13.949,13.651
15444,,2018,322,1700,,51.9,2.07,100.2,8.25,61,1.6,156.5,0,102.2,,0.075,9.05,-1.34,,8.88,0.317,,0.58,-0.345,0.925,414.79,,-9.042,19.747
15445,,2018,322,1730,,19.9,-18.85,38.1,7.78,65.8,1.16,132,0,102.2,,0.075,9.06,-1.64,,8.52,0.206,,0.342,-0.441,0.783,415.08,,-5.62,-6.681
15446,,2018,322,1800,,1.6,-19.88,3.6,7.45,69.1,1.29,130.9,0,102.2,,0.075,9.05,-2.08,,8.19,0.181,,1.443,-0.543,,415.81,,-8.854,4.127
15447,,2018,322,1830,,0,-52.79,0,6.9,73.2,1.19,136.2,0,102.2,,0.075,9.03,-2.66,,7.54,0.134,,0.439,-0.412,,415.91,,-6.462,-2.182
15448,,2018,322,1900,,0,-59.82,0,6,78.9,1.3,138.1,0,102.2,,0.075,8.99,-3.37,,6.8,0.124,,0.299,-0.61,,415.93,,-9.905,-0.265
15449,,2018,322,1930,,0,-55.7,0,5.49,81.6,1.61,148.7,0,102.2,,0.074,8.94,-4.18,,6.57,0.156,,0.311,-0.466,,416.21,,-15.137,-1.766
15450,,2018,322,2000,,0,-52.93,0,5.31,81.2,1.55,163.6,0,102.2,,0.074,8.89,-4.98,,6.35,0.184,,0.719,-0.572,,417.21,,-20.407,0.45
15451,,2018,322,2030,,0,-51.31,0,4.97,82.4,1.08,155.1,0,102.2,,0.074,8.84,-5.69,,5.92,0.114,,0.382,-0.631,,418.11,,-10.318,-0.572
15452,,2018,322,2100,,0,-49.35,0,4.29,85.7,1,125.8,0,102.1,,0.074,8.78,-6.34,,5.21,0.044,,0.148,-1.843,,421.17,,-3.813,0.055
15453,,2018,322,2130,,0,-46.26,0,3.38,90.4,1,83.3,0,102.1,,0.074,8.72,-6.91,,4.6,0.048,,0.19,-1.265,,422.56,,-2.064,-0.98
15454,,2018,322,2200,,0,-43.65,0,3.01,92.8,1.04,108.3,0,102.1,,0.074,8.67,-7.43,,4.28,0.04,,0.421,-1.298,,424.86,,-1.936,-0.672
15455,,2018,322,2230,,0,-42.96,0,2.6,93.9,1.07,94.7,0,102.1,,0.074,8.61,-7.88,,4.19,0.025,,-0.279,0.006,,424.21,,0.115,0.071
15456,,2018,322,2300,,0,-41.85,0,2.51,94.5,1.54,115,0,102.1,,0.074,8.55,-8.28,,4.4,0.045,,0.292,-0.191,,424.5,,-3.148,0.212
15457,,2018,322,2330,,0,-42.52,0,2.68,93,1.59,116,0,102,,0.074,8.5,-8.64,,4.09,0.14,,2.66,0.03,,424.7,,-9.615,-0.463
15458,,2018,322,2400,,0,-42.6,0,2.8,92.6,1.37,114.2,0,102,,0.074,8.45,-8.93,,4.09,0.076,,0.436,1.015,,422.65,,-5.017,0.497
15459,,2018,323,30,,0,-38.44,0,2.96,92.1,0.79,70.9,0,102,,0.074,8.4,-9.17,,3.94,0.033,,0.05,0.51,,421.77,,-1.095,-0.87
15460,,2018,323,100,,0,-42.25,0,2.22,94.4,0.85,110.4,0,102,,0.074,8.36,-9.36,,3.3,0.033,,-0.075,-1.514,,423.96,,-0.824,1.051
15461,,2018,323,130,,0,-41.18,0,1.92,96,1.19,132.8,0,101.9,,0.073,8.31,-9.54,,3.56,0.038,,0.051,-1.009,,425.71,,-2.615,-1.984
15462,,2018,323,200,,0,-41.19,0,2.04,96.3,0.99,137.8,0,101.9,,0.073,8.26,-9.72,,4.05,0.014,,-0.056,0.941,,423.84,,-0.074,1.346
15463,,2018,323,230,,0,-41.24,0,2.18,96.8,1.29,151.2,0,101.9,,0.073,8.22,-9.91,,4.75,0.094,,0.597,1.192,,421.43,,-14.337,-18.302
15464,,2018,323,300,,0,-41.7,0,3.41,96.9,1.78,165.8,0,101.9,,0.073,8.18,-10.05,,5.47,0.156,,2.782,1.368,,420.3,,-29.943,-2.077
15465,,2018,323,330,,0,-43.22,0,4.26,95.7,1.92,171,0,101.9,,0.073,8.15,-10.17,,5.69,0.234,,3.373,0.812,2.561,419.78,,-40.132,1.29
15466,,2018,323,400,,0,-45.79,0,4.34,95.2,1.98,222.4,0,101.8,,0.073,8.12,-10.24,,5.4,0.27,,2.409,-0.623,3.032,421.29,,-36.413,-1.114
15467,,2018,323,430,,0,-47.04,0,4.18,95.8,1.74,149.4,0,101.8,,0.073,8.09,-10.26,,5.27,0.228,,1.265,-0.113,1.377,421.3,,-22.453,-0.84
15468,,2018,323,500,,0,-48.02,0,3.99,96.3,0.81,160.4,0,101.8,,0.073,8.06,-10.26,,4.72,0.068,,0.422,-0.85,,422.88,,-6.19,-8.12
15469,,2018,323,530,,0,-45.95,0,3.47,97.1,1.24,179.3,0,101.7,,0.073,8.03,-10.27,,4.88,0.135,,0.652,-0.107,,422.32,,-9.807,2.643
15470,,2018,323,600,,0,-43.56,0,3.26,97.6,1,130,0,101.8,,0.073,8,-10.31,,4.4,0.103,,0.185,0.229,,421.51,,-8.679,-5.084
15471,,2018,323,630,,0,-41.19,0,3.18,98,1.92,158.9,0,101.8,,0.073,7.97,-10.35,,5.06,0.197,,2.277,-0.014,,421.42,,-34.082,-10.652
15472,,2018,323,700,,0,-41.14,0,4.01,98.1,1.3,177.7,0,101.7,,0.073,7.96,-10.38,,4.9,0.186,,1.374,0.197,,422.24,,-11.437,15.834
15473,,2018,323,730,,0,-36.45,0.1,3.64,98.2,0.77,193.1,0,101.8,,0.073,7.94,-10.35,,4.19,0.097,,0.885,-1.126,,424.17,,-9.461,-8.679
15474,,2018,323,800,,2.8,-22.01,6.5,2.73,98.5,1.32,162,0,101.8,,0.073,7.94,-10.25,,3.69,0.122,,2.834,-1.68,,426.47,,-11.109,1.682
15475,,2018,323,830,,28.4,-3.98,51,2.81,98.7,1.61,185.9,0,101.8,,0.073,7.96,-10.03,,4.02,0.255,,5.683,-0.385,6.069,427.44,,-19.229,-1.438
15476,,2018,323,900,,61.2,23.65,112.3,3.18,98.7,1.55,159.1,0,101.8,,0.073,8,-9.61,,4.48,0.298,,9.054,0.105,8.949,427.78,,-36.891,-41.668
15477,,2018,323,930,,104.6,64.69,194.3,4,98.6,1,186.7,0,101.8,,0.073,8.06,-8.93,,5.18,0.206,,0.188,-0.599,0.787,430.37,,33.811,12.402
15478,,2018,323,1000,,115,89.1,214,3.99,98.5,0.95,284.6,0,101.8,,0.073,8.14,-8.06,,4.84,0.342,,-4.146,-4.012,-0.133,439.24,,79.577,106.819
15479,,2018,323,1030,,147,117.6,276.6,4.64,98.5,0.98,253.2,0,101.7,,0.073,8.23,-7.02,,6.19,0.352,,4.76,5.686,-0.926,427.66,,58.887,55.668
15480,,2018,323,1100,,176.8,132.8,340.9,5.54,98.2,0.89,287,0,101.7,,0.073,8.34,-5.95,,6.95,0.286,,0.167,1.678,-1.511,425.31,,67.782,40.289
15481,,2018,323,1130,,203.9,139.3,412.2,6.01,98,1.09,280.5,0,101.7,,0.073,8.46,-4.88,,7.5,0.237,,-1.304,0.407,-1.711,425.12,,74.347,36.5
15482,,2018,323,1200,,295.3,174.4,605.1,6.49,97.4,1.2,222.1,0,101.7,,0.073,8.58,-3.8,,8.31,0.189,,-2.708,0.807,,424.05,,94.059,30.907
15483,,2018,323,1230,,330.9,206.2,638.2,7.42,91.9,2.05,285.4,0,101.6,,0.073,8.7,-2.79,,8.42,0.424,,-3.839,1.247,-5.087,422.68,,119.887,64.861
15484,,2018,323,1300,,283.2,188,555.3,7.37,90.4,1.57,287.7,0,101.6,,0.073,8.82,-1.89,,8.3,0.423,,4.154,-1.777,5.932,426.58,,136.461,-35.861
15485,,2018,323,1330,,367,248.3,718,7.44,89.8,1.38,309,0,101.5,,0.073,8.94,-1.01,,9.07,0.374,,-4.046,-1.087,-2.958,429.12,,185.266,-8.362
15486,,2018,323,1400,,393.2,256.2,778,8.46,85.6,1.53,282.5,0,101.5,,0.073,9.05,-0.36,,9.64,0.345,,-1.058,0.612,-1.67,429.31,,126.534,27.879
15487,,2018,323,1430,,341,206.6,673.9,8.84,84,0.72,232.7,0,101.4,,0.073,9.16,0.14,,10.43,0.238,,-2.77,0.653,-3.423,428.42,,174.037,48.268
15488,,2018,323,1500,,285.1,165.2,564.3,9.76,79.9,0.48,232.6,0,101.4,,0.073,9.25,0.62,,11.12,0.137,,-0.108,1.072,,427.4,,110.442,37.51
15489,,2018,323,1530,,243.5,130.9,479.1,10.34,76.7,0.87,287,0,101.4,,0.073,9.34,0.91,,11.29,0.28,,-0.114,0.185,-0.299,427.86,,88.835,48.178
15490,,2018,323,1600,,171.4,74.7,335.6,10.34,76,0.45,322.1,0,101.4,,0.073,9.4,0.98,,11.45,0.212,,1.238,-0.179,1.416,428.26,,54.724,24.912
15491,,2018,323,1630,,109.9,29.68,217.8,10.36,77,0.86,349.5,0,101.3,,0.073,9.45,0.89,,10.97,0.23,,-0.753,-0.749,-0.004,429.98,,13.214,29.65
15492,,2018,323,1700,,72.3,-3.13,136,9.81,79.4,0.64,52.7,0,101.3,,0.073,9.47,0.59,,10.66,0.096,,-0.415,-0.289,,429.8,,-1.833,5.029
15493,,2018,323,1730,,22.1,-37.82,44.5,9.41,81.4,0.93,344.2,0,101.3,,0.072,9.47,0.08,,10.21,0.093,,0.115,-1.025,,431.51,,-6.824,3.322
15494,,2018,323,1800,,1.7,-39.03,4.6,8.77,84.3,1.08,13.9,0,101.3,,0.072,9.46,-0.57,,9.46,0.122,,-0.056,-1.201,,433.23,,-9.582,-0.751
15495,,2018,323,1830,,0,-30.37,0,8.11,87.9,0.97,48.5,0,101.3,,0.072,9.45,-1.27,,9.12,0.107,,-0.26,-1.449,,435.47,,-5.728,-0.295
15496,,2018,323,1900,,0,-24.99,0,7.75,88.5,1.12,31,0,101.2,,0.072,9.44,-1.9,,8.69,0.162,,-0.42,-1.601,,438.5,,-10.296,-0.488
15497,,2018,323,1930,,0,-19.69,0,7.45,88.6,0.93,85.2,0,101.2,,0.072,9.42,-2.39,,8.51,0.114,,-0.153,-1.672,,441.77,,-4.462,-1.794
15498,,2018,323,2000,,0,-19.01,0,7.37,88.8,1.41,82.6,0,101.2,,0.072,9.41,-2.76,,8.47,0.19,,2.254,-0.264,,442.24,,-11.987,-3.855
15499,,2018,323,2030,,0,-16.9,0,7.32,89.5,1.11,89.8,0,101.2,,0.072,9.4,-3.02,,8.46,0.175,,3.37,0.383,,441.3,,-10.393,0.147
15500,,2018,323,2100,,0,-15.84,0,7.4,90.1,0.46,56.2,0,101.2,,0.072,9.39,-3.22,,8.44,0.029,,0.226,0.371,,440.6,,-1.268,-0.665
15501,,2018,323,2130,,0,-16.35,0,7.12,91.6,0.66,72,0,101.2,,0.072,9.38,-3.38,,8.22,0.046,,0.224,0.37,,439.33,,-1.117,-0.831
15502,,2018,323,2200,,0,-18.89,0,6.79,92.8,0.58,353.3,0,101.2,,0.072,9.36,-3.57,,7.67,0.039,,0.036,-1.231,,441.56,,-1.361,-0.852
15503,,2018,323,2230,,0,-39.6,0,6.17,94.7,0.93,62.1,0,101.2,,0.072,9.33,-3.85,,7.4,0.082,,0.296,-1.888,,444.79,,-3.929,-0.222
15504,,2018,323,2300,,0,-44.7,0,6.05,95.6,0.38,88.2,0,101.1,,0.072,9.29,-4.25,,7.44,0.033,,-0.134,-1.687,,448.35,,-1.039,2.358
15505,,2018,323,2330,,0,-40.28,0,5.78,96,0.61,168.8,0,101.1,,0.072,9.25,-4.69,,7.13,0.064,,0.587,-0.439,,448.9,,0.784,-0.084
15506,,2018,323,2400,,0,-23.77,0,5.28,96.8,1.16,126,0,101.1,,0.071,9.21,-5.11,,7.17,0.033,,5.962,2.893,,441.67,,-12.259,-9.429
15507,,2018,324,30,,0,-39.85,0,6.11,97.1,1.6,151.4,0,101,,0.071,9.18,-5.47,,8.03,0.194,,5.655,5.185,,431.43,,-25.278,4.456
15508,,2018,324,100,,0,-40.25,0,6.76,96.7,1.06,183,0,101,,0.071,9.14,-5.78,,8.08,0.106,,0.86,1.458,,429.18,,-8.32,2.243
15509,,2018,324,130,,0,-30.79,0,6.75,96.5,1.46,168.7,0,101,,0.071,9.11,-6.02,,7.82,0.173,,4.125,-0.194,,429.59,,-19.306,-1.258
15510,,2018,324,200,,0,-25.64,0,6.59,96.5,1.56,171.6,0,100.9,,0.071,9.08,-6.22,,7.74,0.215,,3.016,-0.085,3.1,429.53,,-17.68,1.209
15511,,2018,324,230,,0,-43.01,0,6.5,96.3,1.36,179.2,0,100.9,,0.072,9.06,-6.35,,7.53,0.168,,2.661,0.012,,429.37,,-15.816,-7.253
15512,,2018,324,300,,0,-22.12,0,6.4,96.2,1.35,193.8,0,100.9,,0.071,9.05,-6.4,,7.4,0.2,,2.377,-0.169,,429.59,,-12.837,-1.168
15513,,2018,324,330,,0,-17.78,0,6.24,96.3,1.1,223.7,0,100.9,,0.071,9.04,-6.37,,7.41,0.189,,2.317,-0.309,,430.05,,-11.128,-0.721
15514,,2018,324,400,,0,-9.41,0,6.38,96.6,0.72,196.6,0,100.9,,0.072,9.04,-6.24,,7.48,0.126,,0.86,0.204,,429.81,,-3.973,-0.034
15515,,2018,324,430,,0,-9.05,0,6.38,96.7,0.43,236.6,0,100.8,,0.071,9.05,-6.05,,7.34,0.039,,0.202,0.028,,429.74,,-1.344,-0.958
15516,,2018,324,500,,0,-8.55,0,6.1,97,0.55,125.2,0,100.8,,0.071,9.05,-5.83,,7.07,0.076,,0.123,-0.675,,430.81,,0.148,0.6
15517,,2018,324,530,,0,-7.98,0,5.83,97.3,0.57,201.1,0,100.8,,0.071,9.06,-5.65,,7.05,0.043,,-0.623,-1.826,,434.46,,-0.991,0.056
15518,,2018,324,600,,0,-4.17,0,5.92,97.4,0.62,243.7,0,100.8,,0.071,9.08,-5.47,,6.84,0.047,,1.344,-1.515,,437.97,,-0.893,-0.378
15519,,2018,324,630,,0,2.77,0,5.84,97.7,0.71,259.6,0,100.8,,0.071,9.09,-5.28,,7.04,0.069,,0.589,-1.812,,441.88,,-2.368,0.131
15520,,2018,324,700,,0,1.86,0,6.02,97.7,0.81,231.2,0,100.8,,0.071,9.11,-5.08,,7.08,0.108,,3.159,-2.013,,446.66,,-3.476,-0.546
15521,,2018,324,730,,0,-0.11,0,6.07,97.7,0.78,227.3,0,100.8,,0.071,9.13,-4.88,,7.18,0.125,,3.959,-1.691,,450.5,,-3.095,0.132
15522,,2018,324,800,,1,-1.96,1.8,6.11,97.7,0.96,248.1,0.254,100.8,,0.072,9.16,-4.7,,7.17,0.191,,3.35,-1.92,,454.85,,,
15523,,2018,324,830,,5.1,0.26,9.7,6.11,97.7,1.08,338.2,1.016,100.9,,0.072,9.17,-4.54,,6.82,0.229,,-1.954,-4.525,,464.92,,,
15524,,2018,324,900,,23.7,10.2,44.5,5.8,97.8,0.84,299.5,0,100.9,,0.072,9.2,-4.4,,6.67,0.12,,-0.955,-6.226,,478.27,,2.84,1.008
15525,,2018,324,930,,43.9,27.23,78.8,5.79,97.9,1.37,280.5,0,100.9,,0.072,9.22,-4.23,,6.93,0.326,,-3.578,-4.953,1.375,489.27,,9.553,-0.812
15526,,2018,324,1000,,46.2,32.02,83.8,5.95,97.9,1.63,233,0,100.9,,0.072,9.26,-4,,6.97,0.408,,2.548,-7.599,,506.48,,5.419,1.025
